Date,Open,High,Low,Close,Adj Close,Volume
1997-03-19,131.730774,133.493591,130.769226,132.692307,70.284645,1698060
1997-03-20,132.371796,132.692307,131.089737,131.570511,69.690453,1516710
1997-03-21,132.852570,132.852570,130.929489,131.730774,69.775352,2534064
1997-03-24,131.730774,135.737183,131.730774,135.737183,71.897453,1983072
1997-03-25,135.576920,137.019226,134.455124,134.615387,71.303268,2144454
1997-03-26,134.615387,135.737183,132.852570,133.173080,70.539299,1537302
1997-03-27,133.493591,133.493591,127.403847,129.807693,68.756729,2715492
1997-03-31,128.685898,128.685898,125.961540,127.243591,67.398544,4241874
1997-04-01,126.602562,128.205124,125.320511,126.442307,66.974136,3354000
1997-04-02,125.961540,127.243591,125.320511,125.320511,66.379944,2661750
1997-04-03,124.839745,127.564102,124.519234,126.121796,66.804344,2850276
1997-04-04,125.320511,129.647430,125.160255,129.326920,68.502052,2868684
1997-04-07,130.608978,130.769226,128.685898,128.846161,68.247421,1710228
1997-04-08,128.205124,130.448715,127.724358,129.807693,68.756729,1520142
1997-04-09,130.288467,131.570511,129.807693,130.608978,69.181152,1726374
1997-04-10,130.769226,130.929489,129.647430,130.128204,68.926468,1512888
1997-04-11,129.166672,129.647430,125.000000,125.480766,66.464844,2264262
1997-04-14,125.480766,128.525635,124.519234,128.205124,67.907906,1725126
1997-04-15,130.128204,131.891022,129.326920,131.891022,69.860207,2409264
1997-04-16,131.410263,135.416672,130.929489,135.096161,71.557938,2372682
1997-04-17,134.615387,135.737183,132.852570,133.173080,70.539299,2207244
1997-04-18,133.012817,135.096161,133.012817,134.294876,71.133499,2206152
1997-04-21,134.775635,134.935898,132.852570,133.814102,70.878838,1594944
1997-04-22,133.814102,139.102570,133.653839,139.102570,73.680038,3109080
1997-04-23,137.179489,138.141022,136.057693,137.339737,72.746284,2337894
1997-04-24,137.820511,138.301285,135.737183,136.698715,72.406776,1836900
1997-04-25,135.897430,137.500000,134.935898,136.538467,72.321907,1213212
1997-04-28,136.538467,138.461533,136.057693,137.500000,72.831184,1533636
1997-04-29,139.102570,141.987183,138.621796,141.826920,75.123093,2314962
1997-04-30,140.865387,143.910263,140.705124,142.307693,75.377762,2611362
1997-05-01,141.826920,142.788467,139.903839,140.705124,74.528870,1520532
1997-05-02,141.185898,145.512817,141.025635,145.032043,76.820763,2085096
1997-05-05,145.673080,149.839737,145.032043,149.358978,79.112671,2530788
1997-05-06,149.038467,150.480774,148.717957,149.679489,79.282455,2783352
1997-05-07,149.679489,151.282043,148.237183,148.397430,78.603348,2345928
1997-05-08,148.237183,150.160263,147.596161,148.878204,78.858032,2810886
1997-05-09,149.358978,149.519226,147.435898,149.358978,79.112671,2643186
1997-05-12,149.679489,156.410263,149.038467,153.525635,81.319672,2969850
1997-05-13,154.166672,157.692307,153.846161,155.769226,82.508049,2854917
1997-05-14,159.294876,159.935898,155.448715,156.089737,82.677834,2852148
1997-05-15,156.089737,158.974365,155.769226,158.974365,84.205780,1788657
1997-05-16,158.012817,159.294876,154.487183,155.128204,82.168518,3313947
1997-05-19,154.807693,156.730774,154.166672,156.410263,82.847595,1464372
1997-05-20,155.448715,160.576920,153.846161,160.256409,84.884842,2427672
1997-05-21,161.217957,162.179489,157.371796,158.333328,83.866249,2287350
1997-05-22,158.653839,159.615387,155.448715,156.410263,82.847595,2038101
1997-05-23,155.769226,158.974365,154.166672,157.371796,83.356926,2117388
1997-05-27,156.089737,157.371796,155.128204,156.089737,82.677834,2371941
1997-05-28,156.089737,157.051285,155.128204,156.410263,82.847595,1546740
1997-05-29,156.410263,157.692307,155.128204,156.730774,83.017395,943878
1997-05-30,154.807693,158.653839,154.166672,154.807693,81.998734,1903317
1997-06-02,156.410263,158.012817,155.128204,155.448715,82.338310,1315470
1997-06-03,155.128204,158.333328,154.807693,155.448715,82.338310,1496235
1997-06-04,155.128204,157.051285,153.525635,156.089737,82.677834,1846728
1997-06-05,156.410263,157.371796,154.487183,154.487183,81.828957,1322880
1997-06-06,155.128204,159.615387,155.128204,159.615387,84.545303,1549392
1997-06-09,161.217957,162.179489,160.256409,161.217957,85.394135,1403298
1997-06-10,162.500000,164.423080,161.217957,162.179489,85.903442,1525524
1997-06-11,163.461533,164.423080,160.897430,163.141022,86.412758,1377870
1997-06-12,165.064102,168.589737,163.782043,166.987183,88.449997,1839513
1997-06-13,166.666672,170.833328,166.666672,169.551285,89.808144,2075814
1997-06-16,169.551285,170.512817,168.269226,170.512817,90.317436,1198080
1997-06-17,169.551285,171.794876,168.269226,170.512817,90.317436,1470378
1997-06-18,170.192307,170.833328,168.910263,169.871796,89.977928,1363518
1997-06-19,171.153839,173.076920,170.192307,172.115387,91.166290,1251510
1997-06-20,172.435898,175.000000,172.115387,173.397430,91.845360,3011190
1997-06-23,173.076920,174.038467,167.628204,167.948715,88.959290,1538160
1997-06-24,170.833328,171.474365,167.467957,170.032043,90.062752,2311179
1997-06-25,170.512817,171.955124,167.307693,167.628204,88.789520,1663779
1997-06-26,167.307693,169.070511,164.102570,166.987183,88.449997,1490307
1997-06-27,168.269226,170.993591,167.467957,167.467957,88.704613,1676805
1997-06-30,168.910263,169.551285,166.185898,166.666672,88.280251,1629342
1997-07-01,169.070511,170.512817,167.948715,170.512817,90.317436,1635660
1997-07-02,170.192307,173.237183,169.871796,173.237183,92.120689,1648998
1997-07-03,176.923080,177.884613,175.961533,177.884613,94.591957,1206738
1997-07-07,179.166672,181.730774,178.525635,179.166672,95.273804,2265744
1997-07-08,179.326920,180.769226,176.282043,178.205124,94.762436,1853085
1997-07-09,178.846161,179.326920,173.717957,175.480774,93.313721,2398578
1997-07-10,176.762817,179.326920,176.602570,178.205124,94.762436,2111499
1997-07-11,179.487183,181.570511,179.166672,181.089737,96.296341,1579695
1997-07-14,182.051285,183.653839,180.769226,182.051285,96.807686,1410396
1997-07-15,182.852570,185.096161,180.128204,185.096161,98.426857,1636635
1997-07-16,185.256409,191.346161,185.096161,189.743591,100.898132,1996059
1997-07-17,190.384613,190.384613,186.217957,187.660263,99.790283,1762254
1997-07-18,187.500000,187.820511,180.448715,182.371796,96.978073,2384265
1997-07-21,181.089737,182.051285,178.044876,181.089737,96.296341,1709799
1997-07-22,181.089737,184.615387,179.967957,184.294876,98.000710,1812174
1997-07-23,186.538467,187.179489,184.294876,185.096161,98.426857,1830231
1997-07-24,184.615387,185.096161,179.967957,184.294876,98.000710,1685775
1997-07-25,186.858978,187.019226,183.814102,185.416672,98.597206,1391208
1997-07-28,186.538467,187.019226,182.692307,183.493591,97.574593,1216839
1997-07-29,182.371796,184.615387,181.250000,181.891022,96.722435,1486134
1997-07-30,182.051285,182.692307,180.769226,181.410263,96.466759,1643538
1997-07-31,181.410263,182.532043,179.487183,179.807693,95.614586,1712724
1997-08-01,179.487183,179.967957,174.679489,177.243591,94.251167,2340975
1997-08-04,176.923080,177.243591,173.397430,174.358978,92.717232,2082678
1997-08-05,173.557693,175.000000,173.397430,173.717957,92.376312,1767246
1997-08-06,173.237183,178.205124,172.756409,177.724365,94.506805,2230332
1997-08-07,178.846161,180.929489,174.839737,175.000000,93.058060,2197650
1997-08-08,174.038467,175.641022,170.512817,171.955124,91.438927,2242656
1997-08-11,171.955124,173.397430,168.108978,173.397430,92.205887,2029833
1997-08-12,173.237183,174.358978,169.230774,169.711533,90.245872,1713660
1997-08-13,174.679489,176.282043,170.032043,171.153839,91.012802,2912130
1997-08-14,172.115387,172.916672,169.230774,171.153839,91.012802,1831908
1997-08-15,170.032043,170.352570,160.897430,162.500000,86.411087,3206346
1997-08-18,162.339737,169.230774,160.897430,168.910263,89.819763,3030651
1997-08-19,169.871796,170.673080,167.628204,170.192307,90.501503,2429076
1997-08-20,171.314102,174.358978,171.314102,174.038467,92.546753,2120079
1997-08-21,173.878204,174.198715,168.429489,169.070511,89.904938,2060370
1997-08-22,165.544876,167.948715,164.102570,166.346161,88.456291,2732496
1997-08-25,166.506409,168.429489,163.942307,164.423080,87.433685,1748994
1997-08-26,164.262817,167.788467,162.179489,162.179489,86.240616,1937520
1997-08-27,161.538467,162.660263,157.211533,160.897430,85.558899,2716389
1997-08-28,160.256409,163.942307,158.974365,160.256409,85.218040,2181738
1997-08-29,160.256409,164.423080,160.096161,160.416672,85.303261,1892826
1997-09-02,164.102570,170.512817,162.820511,169.711533,90.245872,2541084
1997-09-03,170.192307,172.916672,169.871796,171.794876,91.353706,2410395
1997-09-04,171.634613,173.557693,169.551285,170.673080,90.757187,1679964
1997-09-05,172.435898,173.237183,167.948715,169.871796,90.331093,1642407
1997-09-08,171.794876,173.076920,170.512817,171.634613,91.268501,1230255
1997-09-09,171.794876,173.878204,171.153839,171.153839,91.012802,1617213
1997-09-10,170.512817,171.314102,168.429489,169.070511,89.904938,1659411
1997-09-11,167.788467,168.269226,162.820511,166.666672,88.626762,2309814
1997-09-12,168.269226,171.314102,166.025635,169.871796,90.331093,2107599
1997-09-15,170.352570,172.435898,169.871796,170.192307,90.501503,1323504
1997-09-16,172.115387,176.923080,171.955124,175.801285,93.484192,2328027
1997-09-17,176.282043,179.647430,175.801285,178.685898,95.018044,2483949
1997-09-18,179.166672,184.294876,179.166672,179.807693,95.614586,2679729
1997-09-19,180.128204,181.410263,178.525635,179.967957,95.699852,2484573
1997-09-22,180.448715,181.891022,179.967957,180.288467,95.870316,1292850
1997-09-23,179.647430,180.288467,176.602570,177.243591,94.251167,1394367
1997-09-24,177.724365,181.891022,175.480774,175.961533,93.569389,1701453
1997-09-25,175.320511,176.923080,171.153839,171.474365,91.183289,1694550
1997-09-26,171.794876,175.641022,171.794876,175.160263,93.506859,1455480
1997-09-29,174.519226,179.166672,173.717957,177.083328,94.533432,1298583
1997-09-30,175.641022,178.365387,174.519226,174.519226,93.164650,1559610
1997-10-01,175.641022,176.762817,173.557693,175.801285,93.849052,1412502
1997-10-02,175.320511,178.365387,175.160263,178.205124,95.132286,929994
1997-10-03,179.647430,181.730774,175.160263,177.083328,94.533432,2028546
1997-10-06,178.525635,180.128204,178.044876,179.166672,95.645668,1351038
1997-10-07,179.807693,184.615387,179.647430,184.615387,98.554321,1950195
1997-10-08,184.615387,184.615387,179.967957,180.769226,96.501122,1680120
1997-10-09,180.769226,184.615387,179.487183,181.089737,96.672142,1812876
1997-10-10,180.929489,181.410263,178.685898,179.166672,95.645668,1374438
1997-10-13,181.570511,181.891022,177.243591,177.884613,94.961151,967512
1997-10-14,181.891022,181.891022,176.602570,177.884613,94.961151,1515267
1997-10-15,177.083328,177.884613,175.961533,176.282043,94.105705,1089270
1997-10-16,178.205124,180.769226,177.243591,177.724365,94.875679,1547793
1997-10-17,176.121796,178.044876,171.794876,177.884613,94.961151,2327715
1997-10-20,176.442307,180.608978,175.000000,179.807693,95.987785,1548924
1997-10-21,179.807693,181.570511,178.846161,181.089737,96.672142,1516515
1997-10-22,180.769226,180.929489,177.884613,178.044876,95.046745,1137084
1997-10-23,174.358978,175.641022,170.352570,172.756409,92.223518,3005184
1997-10-24,179.166672,179.166672,166.025635,169.070511,90.255859,3443739
1997-10-27,166.666672,168.269226,158.493591,158.814102,84.780655,3085095
1997-10-28,152.564102,171.153839,151.282043,170.512817,91.025856,5682924
1997-10-29,171.634613,173.076920,163.942307,166.346161,88.801529,3030651
1997-10-30,164.423080,168.269226,161.858978,162.179489,86.577209,2344212
1997-10-31,166.346161,167.948715,162.820511,165.705124,88.459328,2172027
1997-11-03,169.551285,172.756409,169.230774,172.115387,91.881310,2112201
1997-11-04,172.756409,176.121796,171.794876,175.480774,93.677917,2123550
1997-11-05,178.205124,179.487183,177.083328,177.243591,94.618988,2057445
1997-11-06,176.282043,176.923080,173.397430,176.282043,94.105705,1620255
1997-11-07,172.115387,175.641022,171.474365,173.717957,92.736862,2197650
1997-11-10,175.961533,176.762817,171.634613,171.794876,91.710258,1395537
1997-11-11,173.237183,174.679489,172.756409,172.756409,92.223518,1207908
1997-11-12,171.634613,173.397430,168.429489,168.589737,89.999245,1548495
1997-11-13,169.070511,175.641022,168.429489,175.320511,93.592392,2131623
1997-11-14,176.923080,179.647430,175.000000,177.724365,94.875679,2456220
1997-11-17,180.128204,184.134613,179.967957,182.532043,97.442139,2261259
1997-11-18,180.769226,181.891022,178.044876,178.365387,95.217873,1284894
1997-11-19,178.205124,182.211533,177.884613,181.250000,96.757774,1540773
1997-11-20,183.333328,185.737183,182.852570,184.455124,98.468727,2129556
1997-11-21,184.615387,188.461533,180.929489,186.538467,99.580940,2574936
1997-11-24,184.775635,186.858978,183.012817,183.653839,98.040962,1670331
1997-11-25,185.897430,187.179489,184.935898,186.538467,99.580940,1487616
1997-11-26,187.019226,189.423080,186.858978,188.301285,100.521957,1280019
1997-11-28,188.621796,191.666672,188.621796,189.423080,101.120880,703911
1997-12-01,190.865387,192.628204,188.141022,189.743591,101.291946,2175420
1997-12-02,188.621796,189.583328,187.820511,188.782043,100.778671,1386177
1997-12-03,188.942307,189.743591,184.935898,187.179489,99.923149,1777269
1997-12-04,188.942307,189.583328,185.416672,185.897430,99.238731,1552785
1997-12-05,185.256409,190.064102,184.615387,188.301285,100.521957,1515423
1997-12-08,188.461533,189.102570,187.500000,188.621796,100.693077,1015248
1997-12-09,188.621796,191.666672,186.698715,191.346161,102.147430,1698840
1997-12-10,190.384613,191.025635,186.057693,189.102570,100.949760,1873131
1997-12-11,187.339737,187.500000,184.615387,185.897430,99.238731,1679925
1997-12-12,187.179489,188.141022,183.974365,185.256409,98.896515,1406691
1997-12-15,187.019226,191.346161,186.858978,191.346161,102.147430,1603641
1997-12-16,194.871796,196.314102,192.467957,193.269226,103.174049,2012010
1997-12-17,194.551285,194.711533,191.506409,192.307693,102.660744,1300767
1997-12-18,192.307693,192.467957,189.262817,189.743591,101.291946,1388010
1997-12-19,187.339737,189.743591,180.288467,187.179489,99.923149,3304899
1997-12-22,188.621796,190.544876,186.057693,189.423080,101.120880,1376856
1997-12-23,188.782043,189.262817,182.211533,182.211533,97.271088,1358214
1997-12-24,184.615387,185.256409,182.211533,182.211533,97.271088,905346
1997-12-26,182.211533,183.493591,181.570511,181.570511,96.928810,817791
1997-12-29,184.294876,185.897430,183.814102,185.737183,99.575066,1201590
1997-12-30,189.423080,190.705124,187.820511,190.705124,102.238350,1291134
1997-12-31,190.544876,190.705124,187.179489,188.141022,100.863777,1049802
1998-01-02,187.980774,189.903839,184.615387,189.743591,101.722908,1220349
1998-01-05,190.865387,193.269226,190.384613,193.108978,103.527092,2200848
1998-01-06,191.185898,192.788467,189.743591,190.544876,102.152458,1607112
1998-01-07,188.621796,192.147430,188.301285,192.147430,103.011635,1302015
1998-01-08,191.185898,193.108978,189.903839,190.384613,102.066505,1494168
1998-01-09,189.583328,189.903839,182.051285,185.737183,99.575066,2027571
1998-01-12,180.769226,191.346161,180.128204,190.865387,102.324310,2829450
1998-01-13,190.865387,191.987183,188.942307,191.506409,102.667915,1829997
1998-01-14,191.666672,191.987183,189.583328,190.705124,102.238350,1500603
1998-01-15,189.743591,190.384613,186.378204,186.378204,99.918671,1322841
1998-01-16,188.942307,191.826920,187.339737,188.141022,100.863777,2255136
1998-01-20,188.141022,194.711533,187.980774,193.750000,103.870781,1818141
1998-01-21,192.788467,194.871796,192.307693,193.750000,103.870781,2012868
1998-01-22,192.147430,192.948715,190.064102,192.788467,103.355278,1965249
1998-01-23,193.750000,194.551285,188.782043,189.903839,101.808784,1987830
1998-01-26,192.147430,193.108978,189.743591,191.506409,102.667915,1575132
1998-01-27,192.147430,197.756409,191.826920,195.512817,104.815765,2342184
1998-01-28,196.314102,197.115387,194.070511,195.512817,104.815765,1660503
1998-01-29,195.512817,199.679489,195.192307,197.756409,106.018654,2349555
1998-01-30,197.596161,198.878204,195.993591,198.717957,106.534119,1472679
1998-02-02,200.641022,201.602570,197.596161,201.442307,107.994637,2669082
1998-02-03,197.435898,199.679489,197.435898,198.878204,106.620010,2001441
1998-02-04,197.435898,199.519226,197.115387,197.115387,105.674988,1874964
1998-02-05,197.756409,198.557693,195.673080,196.634613,105.417259,1636713
1998-02-06,197.435898,200.320511,197.115387,199.198715,106.791878,1378377
1998-02-09,199.519226,199.679489,195.993591,197.596161,105.932762,1133457
1998-02-10,197.596161,201.762817,196.955124,198.717957,106.534119,1667055
1998-02-11,199.198715,201.442307,198.878204,201.121796,107.822800,1034826
1998-02-12,199.358978,202.403839,196.634613,201.282043,107.908699,2134119
1998-02-13,200.160263,200.641022,198.878204,199.519226,106.963707,1144299
1998-02-17,201.121796,202.243591,200.000000,200.160263,107.307304,1340157
1998-02-18,200.160263,202.403839,200.000000,201.121796,107.822800,1262313
1998-02-19,200.160263,200.641022,199.038467,199.519226,106.963707,1155297
1998-02-20,199.519226,200.961533,197.756409,200.480774,107.479164,1595724
1998-02-23,200.320511,200.641022,198.237183,199.198715,106.791878,1263561
1998-02-24,198.397430,198.717957,196.314102,196.794876,105.503174,1426425
1998-02-25,198.076920,198.878204,196.794876,197.756409,106.018654,1393509
1998-02-26,195.833328,198.076920,195.032043,197.435898,105.846786,1396707
1998-02-27,196.153839,199.519226,196.153839,199.358978,106.877792,1520883
1998-03-02,199.358978,199.358978,194.551285,196.314102,105.245361,2138019
1998-03-03,195.993591,198.557693,195.833328,198.076920,106.190414,1733940
1998-03-04,197.115387,197.275635,194.711533,195.673080,104.901741,1276860
1998-03-05,193.108978,196.955124,192.948715,195.833328,105.401970,1534221
1998-03-06,196.153839,201.121796,196.153839,200.641022,107.989624,1927497
1998-03-09,200.000000,202.724365,199.679489,201.282043,108.334579,1680276
1998-03-10,203.044876,203.525635,200.801285,201.923080,108.679634,1238016
1998-03-11,202.243591,203.205124,201.121796,202.564102,109.024719,1150890
1998-03-12,202.243591,203.205124,201.762817,203.044876,109.283417,1520142
1998-03-13,201.923080,202.403839,198.717957,200.801285,108.075890,1438398
1998-03-16,202.243591,204.006409,201.762817,203.525635,109.542206,1272687
1998-03-17,204.166672,205.128204,203.044876,205.128204,110.404716,1350609
1998-03-18,204.807693,205.128204,203.365387,204.326920,109.973465,1097265
1998-03-19,204.487183,205.448715,204.326920,205.288467,110.490959,1346982
1998-03-20,206.410263,209.455124,204.807693,209.294876,112.647293,2650791
1998-03-23,207.692307,208.814102,205.769226,206.250000,111.008507,1298778
1998-03-24,208.012817,212.339737,207.532043,211.858978,114.027367,1663077
1998-03-25,213.301285,213.942307,207.852570,210.256409,113.164864,1630083
1998-03-26,209.134613,212.980774,209.134613,211.378204,113.768593,1358526
1998-03-27,214.102570,216.506409,212.820511,214.102570,115.234962,1945242
1998-03-30,214.583328,219.391022,214.583328,218.750000,117.736290,1634178
1998-03-31,219.391022,224.679489,219.391022,220.993591,118.943848,1946373
1998-04-01,219.871796,222.916672,218.750000,221.634613,119.288841,1749540
1998-04-02,223.557693,226.282043,223.076920,225.000000,121.100220,2032836
1998-04-03,228.205124,229.326920,223.237183,224.038467,120.582626,2262897
1998-04-06,226.282043,227.243591,222.596161,222.596161,119.806427,1699308
1998-04-07,221.955124,223.717957,221.794876,223.397430,120.237656,1614483
1998-04-08,223.717957,225.320511,220.833328,220.833328,118.857590,1458678
1998-04-09,222.916672,224.519226,220.673080,221.794876,119.375084,1192581
1998-04-13,219.551285,223.237183,217.467957,222.596161,119.806427,1495143
1998-04-14,223.397430,224.919876,221.634613,222.115387,119.547615,1352754
1998-04-15,221.634613,224.198715,218.750000,221.955124,119.461372,1208103
1998-04-16,222.596161,222.596161,218.910263,219.551285,118.167503,1286454
1998-04-17,220.673080,223.878204,217.948715,223.717957,120.410156,1713621
1998-04-20,223.397430,223.557693,219.871796,220.833328,118.857590,1567137
1998-04-21,218.269226,221.955124,217.147430,220.673080,118.771294,1618110
1998-04-22,221.314102,221.634613,217.948715,218.429489,117.563766,1249560
1998-04-23,216.987183,219.230774,215.865387,216.506409,116.528763,1267851
1998-04-24,216.666672,219.070511,212.820511,215.064102,115.752449,1684722
1998-04-27,212.820511,214.102570,209.294876,211.378204,113.768593,1891149
1998-04-28,213.141022,213.942307,206.891022,208.012817,111.957230,1696929
1998-04-29,211.538467,213.942307,208.974365,211.057693,113.596092,1379430
1998-04-30,213.942307,220.192307,213.461533,218.429489,117.563766,1837563
1998-05-01,219.070511,219.711533,216.826920,217.948715,117.305046,1010295
1998-05-04,219.070511,220.512817,216.185898,216.346161,116.442497,1104363
1998-05-05,216.987183,217.628204,213.141022,213.621796,114.976158,1187394
1998-05-06,214.743591,215.865387,212.660263,212.980774,114.631126,1362543
1998-05-07,213.301285,213.461533,209.615387,209.935898,112.992317,1281969
1998-05-08,211.538467,216.666672,211.378204,213.301285,114.803688,1511601
1998-05-11,214.903839,215.865387,211.057693,213.301285,114.803688,1266291
1998-05-12,213.301285,214.262817,210.096161,213.942307,115.148712,1277055
1998-05-13,215.064102,218.108978,213.942307,216.987183,116.787514,1311999
1998-05-14,216.826920,218.750000,215.384613,215.705124,116.097473,1518504
1998-05-15,214.583328,216.826920,211.378204,211.858978,114.027367,2024568
1998-05-18,211.858978,213.461533,207.692307,211.538467,113.854874,1499862
1998-05-19,212.500000,215.224365,211.858978,212.500000,114.372375,1351428
1998-05-20,214.262817,220.032043,214.262817,219.711533,118.253769,2167308
1998-05-21,219.711533,221.153839,219.230774,220.352570,118.598824,2364609
1998-05-22,220.512817,221.153839,217.307693,217.948715,117.305046,1031745
1998-05-26,219.391022,220.192307,211.858978,212.339737,114.286110,1376973
1998-05-27,211.378204,215.544876,209.455124,214.743591,115.579964,1966536
1998-05-28,214.423080,217.467957,212.339737,216.346161,116.442497,1436994
1998-05-29,217.307693,217.788467,211.698715,213.782043,115.062416,1532037
1998-06-01,213.782043,215.224365,210.416672,212.500000,114.372375,1391793
1998-06-02,213.782043,214.583328,211.057693,212.179489,114.199837,1350453
1998-06-03,211.858978,212.500000,208.333328,208.493591,112.216118,1372371
1998-06-04,208.493591,213.942307,207.371796,213.942307,115.148712,1603875
1998-06-05,214.423080,217.467957,212.500000,217.307693,116.960022,1558557
1998-06-08,217.307693,218.108978,216.025635,216.506409,116.528763,1183065
1998-06-09,215.544876,218.429489,215.064102,217.467957,117.046234,1156506
1998-06-10,216.025635,222.596161,215.865387,218.589737,117.649994,2155101
1998-06-11,217.948715,218.910263,214.423080,215.865387,116.183731,1679106
1998-06-12,215.384613,219.551285,214.583328,218.589737,117.649994,1982487
1998-06-15,217.307693,220.833328,214.743591,215.064102,115.752449,1879098
1998-06-16,216.506409,218.910263,215.544876,218.589737,117.649994,1886625
1998-06-17,220.993591,225.641022,220.512817,224.519226,120.841393,2422095
1998-06-18,224.198715,226.602570,223.557693,225.480774,121.358925,1651689
1998-06-19,225.480774,227.403839,222.275635,223.076920,120.065140,2661087
1998-06-22,222.756409,224.519226,220.673080,220.833328,118.857590,1401699
1998-06-23,223.076920,226.442307,222.115387,225.961533,121.617638,1359774
1998-06-24,225.641022,231.410263,224.679489,230.288467,123.946564,1801878
1998-06-25,230.128204,231.089737,228.685898,230.128204,123.860291,1424904
1998-06-26,230.608978,231.891022,229.807693,230.929489,124.291557,1079130
1998-06-29,232.211533,235.256409,232.051285,233.012817,125.412910,1210521
1998-06-30,233.173080,235.897430,231.730774,233.012817,125.412910,1840332
1998-07-01,235.096161,235.576920,230.929489,233.814102,125.844162,1720602
1998-07-02,233.814102,233.974365,231.891022,233.173080,125.499100,833664
1998-07-06,232.371796,236.217957,231.891022,235.576920,127.212624,1129635
1998-07-07,236.378204,239.743591,235.897430,237.500000,128.251038,1610193
1998-07-08,238.461533,239.423080,236.698715,239.262817,129.202957,1614834
1998-07-09,238.942307,246.634613,238.782043,241.346161,130.328003,2091024
1998-07-10,241.826920,241.826920,238.461533,240.544876,129.895355,2036463
1998-07-13,243.589737,243.589737,239.903839,239.903839,129.549194,1946178
1998-07-14,240.384613,244.551285,240.224365,243.750000,131.626114,1775085
1998-07-15,243.269226,243.750000,239.903839,241.185898,130.241440,1829919
1998-07-16,242.307693,246.794876,241.666672,245.512817,132.577988,1776372
1998-07-17,246.153839,248.397430,245.673080,247.916672,133.876114,1879020
1998-07-20,247.596161,247.756409,242.628204,244.871796,132.231796,1665768
1998-07-21,245.192307,246.153839,236.378204,238.301285,128.683792,2042859
1998-07-22,236.217957,236.858978,232.051285,234.294876,126.520309,3572829
1998-07-23,233.493591,234.775635,230.288467,230.769226,124.616417,1856205
1998-07-24,232.852570,236.538467,230.448715,235.096161,126.953011,2157168
1998-07-27,233.333328,237.820511,231.730774,235.897430,127.385651,1695057
1998-07-28,235.096161,236.538467,229.807693,232.852570,125.741394,1971957
1998-07-29,234.615387,235.256409,228.846161,229.487183,123.924118,1591122
1998-07-30,231.410263,235.737183,230.929489,234.134613,126.433754,1640340
1998-07-31,234.134613,237.660263,225.801285,229.326920,123.837547,2288598
1998-08-03,227.403839,233.493591,227.243591,229.487183,123.924118,1719783
1998-08-04,232.532043,232.532043,219.070511,219.070511,118.299034,2984787
1998-08-05,220.352570,226.762817,219.230774,222.435898,120.116364,3128229
1998-08-06,222.435898,228.685898,222.275635,227.724365,122.972206,2129088
1998-08-07,230.608978,231.570511,225.000000,225.961533,122.020226,2013921
1998-08-10,225.801285,228.685898,224.358978,225.160263,121.587555,1374594
1998-08-11,221.153839,224.358978,219.711533,223.878204,120.895210,2190006
1998-08-12,226.923080,229.807693,225.160263,229.166672,123.751022,1692444
1998-08-13,228.044876,230.448715,225.320511,225.320511,121.674110,1669863
1998-08-14,225.480774,229.326920,222.115387,224.198715,121.068321,1834599
1998-08-17,223.237183,229.326920,221.794876,229.006409,123.664490,1854918
1998-08-18,229.166672,234.134613,229.166672,232.692307,125.654915,1674075
1998-08-19,233.814102,235.737183,232.211533,233.974365,126.347237,1393431
1998-08-20,231.570511,234.775635,231.250000,231.891022,125.222198,1421940
1998-08-21,230.128204,230.288467,223.237183,229.807693,124.097145,2298153
1998-08-24,229.487183,231.250000,228.365387,230.128204,124.270248,1449162
1998-08-25,231.250000,235.096161,229.006409,231.570511,125.049126,1549041
1998-08-26,229.647430,233.012817,227.243591,231.891022,125.222198,1716390
1998-08-27,228.525635,229.326920,218.750000,221.955124,119.856758,3264768
1998-08-28,222.596161,225.480774,217.307693,220.192307,118.904808,3452709
1998-08-31,220.352570,221.634613,205.128204,205.128204,110.770187,3803943
1998-09-01,207.692307,216.666672,200.000000,212.019226,114.491272,4279002
1998-09-02,213.942307,216.025635,205.288467,206.089737,111.289352,2724657
1998-09-03,203.365387,204.807693,197.435898,199.358978,107.654755,3944733
1998-09-04,202.564102,203.685898,186.217957,194.551285,105.058533,4171557
1998-09-08,210.256409,210.897430,200.961533,209.935898,113.366302,3766932
1998-09-09,210.256409,213.461533,203.846161,205.608978,111.029816,2818725
1998-09-10,199.358978,201.121796,192.628204,197.596161,106.702850,4306458
1998-09-11,195.993591,204.647430,192.948715,203.205124,109.731644,3406728
1998-09-14,204.967957,207.371796,201.923080,202.884613,109.558662,2941146
1998-09-15,200.961533,201.121796,196.153839,200.160263,108.087402,3007368
1998-09-16,208.012817,208.974365,200.961533,204.807693,110.597038,4581603
1998-09-17,199.038467,202.564102,198.397430,200.641022,108.347031,2496780
1998-09-18,200.320511,200.961533,197.435898,199.679489,107.827820,3112863
1998-09-21,192.948715,203.525635,192.628204,203.205124,109.731644,2661048
1998-09-22,206.410263,206.730774,203.205124,204.807693,110.597038,2002572
1998-09-23,207.692307,216.025635,206.250000,215.544876,116.395195,2870088
1998-09-24,211.538467,215.224365,205.608978,209.615387,113.193268,2824497
1998-09-25,205.769226,215.224365,205.128204,212.980774,115.010574,2533479
1998-09-28,214.262817,217.788467,212.179489,214.262817,116.122299,2067663
1998-09-29,216.185898,216.185898,208.493591,212.500000,115.166893,2035995
1998-09-30,210.256409,210.416672,201.282043,204.006409,110.563744,2625129
